Text,Author
"– – resumo bncc – base nacional comum curricular orientação supervisão estágio ii. . , , givaldo , melo lins, resumo bncc – base nacional comum curricular orientação supervisão estágio ii. trabalho desenvolvido estágio supervisionado ii, 6º período biológicas , sob orientação docente . base nacional comum curricular – bncc documento área médio, deve comprometer formação jovens enfrentar desafios contemporaneidade, visando educação integral formação cidadão, aprofundando exercício pensamento crítico realizando novas leituras mundo, tomando decisões responsáveis, éticas conscientes identificação solução situações-problema. bncc propõe ampliar aprendizagens desenvolvidas 9° fundamental, visando possibilitar estudantes apropriação conceitos, procedimentos teorias diversos campos natureza, criando possibilidades possam explorar diferentes modos pensar falar cultura científica, possibilitando apropriar dessas linguagens específicas. documento propõe estudantes médio deem continuidade tratamento dado fundamental, onde tecnologias abordadas sob perspectiva aplicação conhecimentos análises efeitos saúde qualidade vida pessoas. fundamental estudantes têm oportunidade enfrentar questões demandam aplicação conhecimentos matéria energia, começam apropriar explicações científicas envolvendo temáticas vida evolução terra universo. médio área questão (ciências natureza tecnologias) deve garantir estudantes desenvolvimento competências específicas. relacionadas cada delas, indicadas habilidades ser alcançadas. tais competências elas: analisar fenômenos naturais processos tecnológicos, base relações matéria energia, propor ações individuais coletivas aperfeiçoem processos produtivos, minimizem impactos socioambientais melhorem condições vida âmbito local, regional e/ou global. construir utilizar interpretações dinâmica vida, terra cosmos elaborar argumentos, realizar previsões funcionamento evolução seres vivos universo, fundamentar decisões éticas responsáveis. analisar situações-problema avaliar aplicações conhecimento científico tecnológico implicações mundo, utilizando procedimentos linguagens próprios natureza, propor soluções considerem demandas locais, regionais e/ou globais, comunicar descobertas conclusões públicos variados, diversos contextos meio diferentes mídias tecnologias digitais informação comunicação (tdic). competências apresentam algumas habilidades, tais como: avaliar tecnologias possíveis soluções demandas envolvem geração, transporte, distribuição consumo energia elétrica, relação custo/benefício, características geográficas ambientais, produção resíduos impactos socioambientais. identificar analisar vulnerabilidades vinculadas desafios contemporâneos quais juventudes expostas, considerando dimensões físicas, psicoemocional social, fim desenvolver divulgar ações prevenção promoção saúde bem-estar. construir questões, elaborar hipóteses, previsões estimativas, empregar instrumentos medição representar interpretar modelos explicativos, dados e/ou resultados experimentais construir, avaliar justificar conclusões enfrentamento situações-problema sob perspectiva científica. referências __________________________, base nacional comum curricular – bncc; brasília; 2017.",sdeg
"leia atentamente documento anexo referente análise crítica bncc ciências, faça síntese destacando principais aspectos abordados texto responda seguinte questão: quais desafios metodológicos pode apontar mediante proposta bncc ciências? síntese tendo vista conhecimentos aprendizagem base seguintes critérios: • fundamental relevante. • sendo ensinado. • que: aprofundar maneira significativa. além disso, seleção deve priorizar objetos conhecimento tange problemática acerca assunto. isso, fundamental relevante preciso envolva história natureza assim homens mulheres. então porque ensinar ciências, ponto estudantes precisam aprender posiciona-se maneira critica construtivista sociedade. deve-se ensinar ciências, formação ética; transformar ambiente dentro limites conhecermos corpo; utilizar diferentes linguagens; utilizar diferentes formar informações tecnológicas discussão temáticas problemáticas locais; mundo todo planeta. aprofundamento significativo docente saber percepção crianças adultos aprendizagem conhecimento diferentes necessário crianças aprendam necessário conhecimento físico aonde poderão pegar material logo crianças poderão passar conhecimento matemático passam perceber dimensão volume peso, logo crianças passam nova dimensão social vai ser convenção cores possam começar perceber diferenças fim escola escola manter regrada crianças vão sentir escola, entretanto, escola dar liberdade estudantes fazerem perguntas enfatizar pensam assunto. nesse sentido, sala aula deve observar crianças deve provocar raciocínio fazendo perguntas inteligentes, mundo cheio diferentes métodos tecnológicos crianças conseguem ter acesso casas obtém novos estímulos aprendizagem modo primorosa lúdica. docente irá abordar ideias geradoras modo devem ser desenvolvidas sequência coerente através sequência objetos conhecimento habilidades exemplo: materiais transformações. sendo importante explicitar objetivos destas relações temas desenvolveriam aprofundar objeto conhecimento sob perspectiva complementar, tanto ponto vista física impacto saúde. bncc ser documento plural, contemporâneo, estabelecer clareza conjunto aprendizagens essenciais indispensáveis todos estudantes, crianças, jovens adultos direitos. entretanto, redes escolas sendo publicas privadas passam ter referencia curricular nacional elaboração adequação metodologias ensino. tratando-se politica educacional articulada integradora fazendo-se cumprir princípios bncc explicita compromisso estado brasileiro promover educação acolhedora, reconhecimento desenvolvimento pleno capacidade estudantes. considera-se que, trás conteúdo deseja aprenda conhecimento mínimo estudante deve ter. bncc define competências trás visão educação voltada mundo cientifico abordagem conceitos procedimentos. nesse desdobramento competências vão articular habilidades desenvolvidas. desafios enfrentados: falta praticidade ir direto realmente relevante conteúdo, formação docente pedagogia sempre boa formação perspectiva ciência, fazer bons questionamentos aprenda fazer perguntas pois necessário planejamento antecipado mediador nesse processo aprendizagem. deve fazer atividades experimentais fundamentais elaboração relatórios experimentos. fazer reflexão analise falhas processo porquê terem acontecido, reforçando assim importância observação comprometimento todos envolvidos realização experimento alunos.",sdlmm
": curso: biológicas , 4° período, noite resumo artigo: prioridades conservação linha tênue separa teorias dogmas introdução ler artigo percebo, ecologia desenvolvimento, ajuda conserva natureza, porém natureza diversa diferenças internas cada situação própria forma ser tratada. determinadas situações podemos usar mesma ideias outras desenvolver nova forma pensamento. linha pensamento deveria aplica pensa prioridades conservação. país possui grande riqueza biológica motivos deveria estimular ter consciência atenção maiores assunto, além estudos avançados ecologia conservação. desenvolvimento coisas chamou atenção logo cara termos 'dogma' 'teoria', dogma basicamente ponto fundamental firmado inquestionável, algo completamente inquestionável, contrário. médio estudamos modelos atômicos vemos primeiro modelo atual mínimo três modificações. trabalha teorias podem devem ser questionadas, pois objetivo questionamento chegar fato, algo definitivo provado. trabalhar algo imutável definitivo pensa religião, características evoluir melhorar. dogma somente deveria ser aceito bem estruturado baseado fatos, teoria possuem furos casca. teoria biogeografia ilhas (tbi) trabalha ideia processos imigração extinção área isolada iriam equilibrar período tempo, porém existem certas variáveis capaciidade indivíduos espécies diferentes reporem números tempo sistemas ecológicos levará reequilibrar. bases estudos impacto fragmentação habitats biodiversidade, porém teoria claramente problemática desconsiderar variáveis citadas outras faladas, além simples fato sistemas ecológicos completamente iguais logo reagiriam forma diferente. outro lado, existe pensamento fragmentos maiores importantes menores possuem menos valor, pensamento errado, pois tamanho representa fielmente diversidade genética existente, determinada área pode ser maior apenas possuir indivíduos mesma espécie, fato possuir torna menos valiosa. comparando corpo humano dizer perna melhor olho ser maior comprimento, sabemos ambos desempenham funções importantes diferentes. recapitulando comparação anteriores ambas estruturas, perna olhos, trabalham juntas forma direta indireta coordenação todo, conceito 'trabalho conjunto' pode aplicado sistemas ecológicos. livro odum existe seguinte conceito propriedades emergentes 'as propriedades todo, podem ser reduzidas soma propriedades partes', conceito aplica diversas ciências. trazendo-o assunto fragmentação habitats, percebemos partes separadas vão agir mesma forma desenvolveria todo unido, haverá mudanças processos ecológicos. estabilidade propriedades emergentes, refere equilíbrio número espécies conceito ponto importante fala conservação habitats. existem formas indiretas estimar estabilidade determinado ambiente complexidade ecossistema velocidade tempo certo ecossistema consegue recuperar determinada perturbação. preciso analisar contexto todo situação, pois apenas sistemas espécies endêmicas alta diversidade correm risco entrar desestabilidade, espécies vistas comuns podem ser perdidas junto informações genéticas. logo, deve valorizar quantidade raridade espécies pensa conservação, sim nível estabilidade sistema. outro preconceito dano espécies ditas exóticas invasoras podem causar meio, sempre espécie nativa vai danificar equilíbrio ecológico, caso abordado artigo refere eucalipto benefícios meio, apesar ser nativo daquele meio trouxe danos permanentes irreversíveis. conclusão teoria biogeografia ilhas poder ter ajudado determinadas situações, pode ser vista verdade absoluta tornar dogmas guiem cegamente, pois consideram certas variáveis, deveria ser reformulada melhor desenvolvida poderia ser criada outra base nela. outro ponto fragmenta habitat continuaria trabalhando mesma forma antes pode ser levado desestabilidade ecológica. apenas ambientes espécies endêmicas grande diversidade correm perigo, espécies ditas comuns podem sofrem risco serem extintas prejudicadas. caso podem ser visto forma individual semelhantes outros criar novas teorias desenvolvidas robusta sentido. fim, artigo aponta necessário ajuda novas mente criativas críticas jovens, vez acredito caso nós, formando , recaia dever ajudar desenvolver futuras gerações tentar mudar atual. palavras expressões entendi - tunorver - at al - hotspots - sensu stricto - nurse plants - mesico -",pdje
"av. , - , - , fone: (81) 2122-3500 fax: disciplina: – profª – turma: biológicas – noite : resumo artigo 1 prioridade conservação: linha tênue separa teorias dogmas podemos analisar através leitura artigo “prioridade conservação” questão problemática preservação natureza, governantes vê questão bem “lucrativo”, onde haverá gastos financeiros demais. podemos observar falta importância dá conservação biológica habitat. porém, fatores riscos preservação biodiversidade, fauna flora, podemos contar ajuda vários profissionais visam buscam defesa conservação biológica meio, exemplo profissionais ecologia buscar ajudar solução problemas referente estabelecimento prioridades conservação. algumas teorias desenvolvidas explicar variação riqueza espécies durante tempo ecológico. propõe variação riqueza pode ser constante durante tempo ecológico, ainda composição taxonômica mude. tal teoria representou grande avanço, pois então assumia-se estrutura comunidades ilhas oceânicas estática resultava eventos únicos migração extinção. apesar dessas limitações, tbi consagrou evoluiu, longo tempo, re-leituras, revisões adições (brown & lomolino, 1989; hubbell, 2001). consiste pilar chamadas teorias neutras ecologia (ver discussão teorias neutras vs. teorias nicho scarano & dias, 2004). isso, tratando teoria descritiva padrão propriamente explicativa processos levam padrão, conteúdo rapidamente incorporado prática conservação. observamos méritos tbi inegáveis, deixa ser curioso teoria nitidamente problemática venha prestando tão decisivamente aplicações práticas quanto aplicação desenho reservas. maior risco cenário elementos derivados teoria insuficientemente robusta passem tornar dogmas, artigos fé, chamaria odum (1975). exemplo dogma, depreende tbi, assim estudos posteriores acerca efeito fragmentação habitats (ver murcia, 1995; laurance et al., 1997, 1998; didham & lawton, 1999), fragmentos menores menos prioritários conservação fragmentos maiores tamanho. efeito borda (alterações físicas microclimáticas bordas fragmentos, vezes reflexo interior, implicando redução diversidade outras alterações bióticas) principais responsáveis isso. tratando-se equilíbrio dinâmico, estabilidade, encontrado macarthur & wilson (1967) referia relativa constância número espécies apesar mudanças composição. estabilidade seria, portanto, propriedade emergente ecossistemas rapidamente tornou-se evidente trata importante parâmetro estimar determinar necessidade conservação dado ecossistema (doak & marvier, 2003). opostos ecossistemas estáveis ecossistemas frágeis, apresentam baixa resistência e/ou resiliência diante perturbações. assim, ecossistemas frágeis provavelmente prioritários comparação estáveis e, desta forma, estimar estabilidade poderia constituir passo importante traçar prioridades conservação. contudo, tarefa trivial. existem diversas formas indiretas estimar estabilidade, ausência medidas diretas si caracteriza limitação destas ferramentas. exemplo, estabilidade ecossistema pode ser estimada: a) partir resiliência após perturbação; b) partir complexidade; c) partir dimensão fractal. discuto brevemente cada três casos seguir. assim consolidação dogmas discutidos anteriormente, partir teorias insuficientemente robustas e/ou pouco entendimento conceitos ecológicos, reflete diretamente tomada decisão estabelecimento prioridades conservação. exemplo recente estabelecimento prioridade classificação biodiversity hotspots proposta myers et al. (2000) discutida neste volume capítulo programa cbc-mata atlântica (2004). classificação aponta 25 biomas planeta prioritários conservação, baseado seguintes critérios: alta diversidade numérica espécies, altos níveis endemismos altas taxas destruição habitat. dois biomas brasileiros atendem critérios: mata atlântica cerrados. riqueza sido prioridade conservação contemplada classificação hotspots outras existentes. focalizarmos exemplo restingas, biomas têm baixo grau endemismo diversidade alta, embora inferior mata atlântica sensu stricto, e, talvez combinação fatores, recentemente dentre poucas unidades conservação federal criada restingas: parque nacional restinga jurubatiba, 1998. barbosa et al. (2004) discutem conjunto argumentos utilizados convencer tomadores decisão necessidade criação parque. além “desvantagens” relacionadas menor diversidade baixo endemismo, área, tratar zona praia, encaixava recomendação “unidades circulares invés lineares”, decorrente tbi. felizmente prevaleceu princípio processos prioritários serem conservados espécies parque veio ser criado. altura, leitor crítico pode argumentar respeita fronteiras arcabouço teórico produzido mundo desenvolvido pode deve ser aplicado mundo todo e, geral, fato (ver drori et al., 2003, discussão globalização ciência). pesquisa ecológica brasileira, defendo ser essencial melhor conservação recursos naturais, produzido grande gama interessantes casos história natural tem, bem menor freqüência, testado hipóteses e/ou teorias geral produzidas mundo desenvolvido, conforme discutido. embora produção claramente relevante, baixa produção teorias leva problemas escala global escala local. problema local caráter estratégico. horrocks (2002) afirma hoje importante nunca, metas responder grandes questões vida, causa relações capital multicorporativo globalizado complexo militarindustrial. daí emergirem grandes contradições confronta problemas locais relacionados desigualdade econômica, discórdias morais éticas indiferença política. sugere lyotard (1979/1988), informação conhecimento valiosas moedas correntes mundo pós-moderno. transforma informação conhecimento através teoria. logo, produzir teoria ecológica, resultante “comprar” conhecimento tecnologia aplicáveis conservação biodiversidade, quais, cenário mudanças globais, “produtos” vendidos certamente preço alto. palavras conheço definições hotspots - chamados hotsposts biodiversidade, podem ser definidos áreas grande biodiversidade, ricas principalmente espécies endêmicas, apresentam alto grau ameaça. áreas são, portanto, locais necessitam atenção urgente, sendo consideradas prioritárias programas conservação. arcabouço estrutura, esqueleto caso humanos animais, conjunto algo baseado construído. sentido figurado, arcabouço capacidade produzir algo. ter arcabouço teórico quer dizer ter base direcionamentos intelectuais formados partir leitura bibliografia. constitui instrumental necessário compreender novas teorias, desenvolver teses simplesmente embasar opinião.",mj
"av. , - , - , fone: (81) 2122-3500 fax: disciplina: – profª – turma: biológicas – noite : definindo prioridades conservação hotspot biodiversidade global devido atual crise biodiversidade falta recursos destinados conservação espécies ameaçadas devem ser diferenciadas umas outras sob maior risco possam receber atenção deles. dentro mesma linhagem espécies diferentes importâncias relativas conservação diversidade evolutiva ecológica atual passada. conservacionistas constantemente lutam questão alocar recursos limitados necessidades diferentes. sempre ambientes ameaçados recursos protegê-los. porém, algumas áreas biologicamente diversas outras, então talvez eficiente proteger áreas vez daquelas pobres espécies. desde estudos originais hotspots, fixar prioridades mudou parâmetros direção escalas refinadas tentar definir pedaços menores. meta final identificar áreas importantes conservação fazer escala prática implementar ações conservacionistas. comunidade científica continua aperfeiçoando conhecimento distribuições espécies. passado, naturalistas fizeram necessariamente usando aproximação força bruta. pessoas iam campo, procuravam coisas ilustravam localização mapa. aproximação efetiva, lenta cara. além disso, quanto menores espécies, difícil encontrá-las, espécies restantes quase certamente extremidade menor. achamos primeiro todas espécies grandes porque fáceis encontrar. vantagem resultados precisos. desvantagem apenas poucas espécies existem dados suficientes tais modelos. maioria modelos estatísticos requer lista localidades onde espécie ocorre, além medidas variáveis ambientais relevantes serem usadas derivação regras ecológicas distribuição espécies. exemplo, muitas localidades inspecionadas, fácil definir limites altitudinais climáticos dentro quais certas espécies ocorrem. todas aproximações, outras discutidas, úteis. aumentam conhecimento onde espécies estão, métodos melhorando. vez tal conhecimento, podemos então usá-lo aperfeiçoar mapas prioridades conservação. nós, junto colegas, fizemos usando modelo simples aproximação hotspot floresta atlântica. es termos resposta decisiva. presumimos ter resposta definitiva prioridades conservação floresta atlântica. consideramos somente aves única medida mudança habitat.",mj
"análise artigo 1) tapeçaria intricada, compreendi entrelaçado espécies, seja, habitat inúmeros seres quais relacionam convivem . conceito turnover, relacionado rotatividade espécies determinado ambiente. depressão endogâmica, caso diminuição processo sobrevivência reprodução, diminuindo assim quantidade espécimes determinada espécies. 3) pontuo seguintes argumentos: bastante interessante exposição relação espécie-área, abrindo visão importante estudar apenas ser, relação desenvolvimento meio, poder compreender dar processo sobrevivência determinada área. pontos centrais , preocupação erosão biodiversidade, conhecimento causas ações necessárias resolver amenizar causas. diversidades existentes: espécies, genética ecossistemas. permite compreensão ampla estabelece relações diversos seres, apesar inúmera variabilidade genética condições adaptativas. : curso: biológicas professora :",sdfi
"av. , - , - , fone: (81) 2122-3500 fax: disciplina: – profª – turma: biológicas – noite : conceito biodiversidade história . 1) quais termos novos encontrados texto? busque significado definição termos conhece. wilderness – deserto pool genético – conjunto todos alelos únicos determinada população espécie dado momento ocupam determinada área geográfica trocam livremente si genes formarão base fundo genético geração seguinte. sob auspícios - equivale dizer sob proteção, apoio patrocínio … antiquado presságio baseado observação aves (do número, canto, voo, etc.); agouro; augúrio, sinal alguma coisa, boa má, vai acontecer, prenúncio, presságio. facultou – permitido; recebeu permissão; pode facultar, permitir. possibilidade algo aconteça desenvolva: patrocínio facultado empresário. intrínseco - faz parte essência alguém; característico, próprio, essencial fundamental; inerente: qualidade intrínseca. 2) quais dúvidas? leitura texto bem explicativo, ainda dúvidas referentes quantas espécies biodiversidade perdendo consequência tudo isso, onde vamos parar? falar duvidadas custo uso biodiversidade? 3) destacaria artigo compartilhar colegas? quanto biodiversidade importante, quanto variável formas vida podemos encontrar ambiente natural plantas, animais, microrganismos material genético forma. diversidade qualquer comunidade natural implica equilíbrio ecossistema questão porque cada espécie cumpre desenvolve determinada função ecológica, perda diversidade, consequência ação voluntária homem através contaminação, caça espécies encontram processo extinção, outras questões, alarmam profundamente preocupam àqueles defensores mesmas desejam fazer parte planeta devastado desequilibrado manobras falta consciência alguns seres humanos.",mj
"– texto: tendências perspectivas atuais : 1) opinião, prática vem acontecendo? quais considerações acerca deste questionamento? sim, porém devemos generalizar pois escolas, principalmente área processo mudança, assim existem novos velhos novos professores, procurando nova caracterização ciências, novos métodos prender atenção , novos métodos ensinar ciências, ainda existem seguindo tradicionalista, onde certo modo finge estar aprendendo ciências, vários motivos, exemplo, vergonha perguntar dúvidas etc. aprender real significado aprender ciências. 2) sentem dificuldades aprender ciências? estuda vida processos motiva interessar aprender? assim abordado texto, depende realizado pois colocado mãos responsabilidade conduzir próprio construção conhecimento, maneira faça sentido sendo estudado, seja, precisa realizar onde sinta motivado aprender, didática precisa ser boa, precisa certo modo conquistar atenção alunos. 3) entende trabalhar interdisciplinaridade transversalidade? sim, duas essenciais sala aula, pois interdisciplinaridade pode trabalhar conteúdos várias matérias único tópico trabalhando área biologia, exemplo, assim agregando ainda conhecimento despertando interesses outras áreas. transversalidade importante pois pode organizar métodos trabalhos didáticos relação temas convencionais cotidiano associa matéria sendo estudada, exemplo, simples fato lavar prato detergente pode ser usado explicar função bile sistema digestório.",sdeg
"3) entende trabalhar interdisciplinaridade transversalidade? elabore texto compartilhe compreensão! r - perspectiva aulas ministradas mediadores dentro campo científico pode expressar termos finalidades humanistas, sociais econômicas todas problemáticas vividas desde origem história fazendo discutisse causas feitos socias atuais alavancar métodos inovadores surta impactos satisfatórios sociedade. objetivos estudos aulas laboratoriais experimental visam capacitar estudantes situar universo técnico-científico poder utilizar decodificar mundo, torna então menos misterioso (ou menos mistificador). trata-se tempo poder manter autonomia crítica sociedade familiarizar-se grandes ideias provenientes melhor pontuando trata-se poder participar cultura tempo. geral trabalhar conteúdos modo interdisciplinar sentem dificuldade montar situações hipotéticas posto precisa conhecimento prévio outras áreas conhecimento pode dar representação passa ser fazer compreender discentes. entanto, interdisciplinaridade formas utilizar exemplo hipotético deste esclarecer situação. importante fazer entendam preciso desenvolver metodologias novas cause reflexão abordagem conteúdo sala discentes, fazendo percebam encontram sentido, fornecendo abordagem parcial, rigorosa situações estudadas. fala transversalidade entende-se associação vários conteúdos educativos irá contribuir exemplificar determinada situação problema, tendo ligação alguma nenhuma outra matéria particular, sendo comum todas seguindo perspectiva global modo fundamentar tema quer trabalhar sala aula. isso, facilita forma aprender estudante através fatos contextualizados tema sendo trabalhado sala aplicando-se questões atuais sociedade. portanto, interdisciplinaridade transversalidade irão trabalhar comum eixo principal área conhecimento voltado educação demais projetos científicos.",bmm
"– registro texto: brasil: história, formação desafios atuais : produção científica tecnológica brasileira relações sociedade inicialmente produção científica tecnológica brasileira regida formas acadêmicas internacionais praticar sofreu instabilidade autoritarismo, onde governo acima população. anos 1950, tecnologia passaram grande processo institucionalização junto crescimento progresso país. maneira mecanicista, nesse período, analisava interferências tecnologia sociedade. final deste período, entrando décadas 1960 1970 produção científica brasileira quase totalmente domínio estado, predominando muitos setores separação formal pesquisa científica produção tecnológica. brasileira passou contar legitimidade novas formas organização. neste período, científica focalizava principalmente interesses internacionais. começo década 1990 tornando explicito necessidade analisar junção existente ciência, tecnologia sociedade, surgindo panoramas complexos incertezas relação produção cientifica tecnológica país. fato mostrou evidência existia falta relação respeito dessas produções população brasileira. atualmente entende-se materializa tecnologia última traz consigo ideia desenvolvimento país. entanto, conceito desenvolvimento acompanhou vem acompanhando progresso tecnologia sido pautado ideia crescimento econômico associado maior produtividade aumento consumo cidadãos. torna-se necessário refletir propor ações consequências problemáticas natureza social ambiental geradas desenvolvimento científico tecnológico, principalmente refere equidade distribuição custos ambientais provocados inovações tecnológicas. influências desenvolvimento científico tecnológico ideário educacional mundo desenvolvimento tecnológico científico vem exercendo forte influência ciências. partir anos 1950, partir segunda guerra mundial áreas tecnologia transformaram-se enorme empreendimento socioeconômico assim trazendo preocupação estudo diversos níveis ensino. aspecto marcante década 1960 chegada teorias cognitivistas, consideravam conhecimento sendo produto interação homem mundo enfatizavam processos mentais estudantes durante aprendizagem. golpe militar 1964 possibilitou surgimento modelo econômico gerou maior demanda social educação. crise sistema educacional brasileiro agravada fato expansão rede ter sido acompanhada investimentos educação mesma proporção parte governo. década 1970, projeto nacional governo militar preconizava modernizar desenvolver país curto período tempo. considerado importante componente preparação trabalhadores qualificados, conforme estabelecido lei diretrizes bases educação nacional (ldben n° 5692/71). entanto, tempo legislação valorizava científicas, prática bastante prejudicadas criação pretendiam possibilitar estudantes ingresso mundo trabalho. apesar preocupação possibilitar estudantes compreensão processos produção conhecimento científico, continuou sendo desenvolvido modo informativo, principalmente devido precárias condições objetivas trabalho encontravam escolas carências formação específica apresentavam. dificuldades romper profunda concepção positivista concepção conservadora autoritária ensino-aprendizagem acumulação informações produtos ciência, seguem influenciando orientando práticas educativas; carências formação geral, científica pedagógica; inadequadas condições objetivas trabalho encontram exercício profissão determinadas políticas educacionais fundamentadas princípios contraditórios formação crítica cidadãos. formação papel reduzido simples execução tarefas programadas controladas, sendo preparado memorizar informações científicas exigidas estudantes aplicar procedimentos didáticos sugeridos especialistas educação. formação disciplinar, originada sob pressuposto disciplinaridade científica possibilitou criação currículos fragmentados especialização saberes, materiais didáticos formação docente. nesse período, teorias comportamentalistas ensino-aprendizagem influenciaram significativamente formação professores. visto técnico capaz estabelecer claros precisos objetivos planejar atividades educativas forma obter controle aprendizagem estudantes, modificando, eliminando introduzindo novos comportamentos mesmos. dias atuais formação vem sendo considerada estratégica âmbito políticas educacionais, principalmente devido importante papel profissionais podem representar transformações educativas sociais. perspectivas contexto atual complexidade problemas científicos tecnológicos atuais passou exigir maior flexibilidade interpretativa partir distintos referenciais teóricos. questionamento ideais cientificidade, impõem critérios finalidades caráter objetivo, neutro descontextualizado, passou fazer parte estudos procuravam mostrar relações existentes ciência, tecnologia sociedade (estudos cts). desse modo, relações ciência, tecnologia sociedade, refletidas pesquisas acadêmicas, poderiam influenciar construção novos programas educativos elaboração subsídios didáticos perspectiva crítica contextualizada. modo geral, ainda percebida sujeitos algo distante, aparentemente qualquer influência direta realidade vivencial. dificuldades compreensão complexas relações existentes teorias científicas técnicas, pura aplicada teoria prática leva-os perceberem apenas resultados aplicações, favorecendo surgimento cientificismo, fusão ciência/técnica mito neutralidade científica. cotidiano sala aula defronta-se múltiplas situações divergentes, quais aprende lidar durante curso formação, requer novas formas agir construção conhecimentos específicos docência forma reflexiva, crítica processual, incorporando transcendendo conhecimentos advindos racionalidade técnica. melhorar formação pressupõe reforçar papel socialização valorização humana requer considerados pessoas cidadãs, quais recaem responsabilidades profissionais sociais.",ve
"– registro texto: brasil: história, formação desafios atuais : produção científica tecnológica brasileira relações sociedade produção cientifica tecnológica, partir anos 50, regida formula acadêmica internacional, sendo nacional falta instabilidade autoritarismo governo população. neste período políticas científicas tecnológicas passaram grande processo institucionalização base crescimento país. aspectos marcantes, mostrados texto maneira mecanicista analisar interferências tecnologia sociedade. texto mencionado durante década 60 70 fato produção científica tecnológica, país, quase sob domínio estado. tecnologia manteve-se sustentada órgãos setoriais, neste período, científica foco principalmente interesses comunidade internacional alheia escala nacional. anos 1970 marcados privilegiar pura, praticamente havendo menção tecnologias produzidas base conhecimentos científicos. durante anos 1980 1990, estado passou diminuir funções reguladoras produtivas abriu economia comércio competitividades internacionais. atualmente entende-se materializa tecnologia última traz consigo ideia desenvolvimento país. tecnologia brasileiras atuais atividades extremamente eficazes; entretanto, necessário questionar objetivos socialmente válidos, considerando problemas sociais ambientais causados progresso científico tecnológico, torna-se necessário abrir conhecimento público. influências desenvolvimento científico tecnológico ideário educacional após eventos ocorridos segunda guerra mundial, tecnologia transformaram-se enorme empreendimento socioeconômico, assim trazendo maior preocupação estudo ciências. anos 50 propostas educativas procuravam possibilitar todos estudantes acesso verdades cientificas desenvolvimento maneira cientifica pensar agir. início anos 60 havia surgido programa oficial ciências, estabelecido mec. neste período significativa busca melhorias âmbito nacional iniciativa grupo docentes ufsp, dedicou elaboração materiais didáticos experimentais cidadãos interessados assuntos científicos. golpe militar 1964 possibilitou surgimento modelo econômico gerou maior demanda social educação. partir 1964, propostas educativas sofreram grande influência projetos renovação curricular desenvolvidos estados unidos inglaterra. projetos liderados renomados cientistas preocupados formação jovens ingressavam universidades, seja, futuros cientistas. partir crescente industrialização brasileira relativo desenvolvimento científico tecnológico, partir meados anos 1960 importantes temas relacionados descobertas científicas passaram fazer parte ciências. ensinos passaram ter objetivo suma importância levar adquirir conhecimentos científicos atualizados representando desenvolvimento cientifico tecnológico proporcionar vivencia processos investigação cientifica. nesse período, mudanças curriculares preconizavam substituição métodos expositivos métodos ativos enfatizavam importância utilização laboratório oferecimento formação científica qualidade estudantes. atividades educativas finalidade motivá-los auxiliá-los compreensão fatos conceitos científicos, facilitando-lhes apropriação produtos ciência. nesse período, propostas melhoria fundamentadas teorias comportamentalistas ensino-aprendizagem, grande impacto educação brasileira. conhecimento científico assumia caráter universalista, pois, processo hegemonizar-se única referência explicação real, procurava levar sujeitos substituir crenças religiosas, determinadas práticas cotidianas ideias senso comum nova crença. partir final anos 90, educação científica passou ser considerada estratégica desenvolvimento país, sendo ideia compartilhada, menos verbalmente, classe política, cientistas educadores, independentemente visões ideológicas. ideia apontava existência complexas interações sociedade; portanto, simples oferecimento educação científica escolar suficiente formação cidadãos capazes resistir informações pseudocientíficas invadiam sociedade época. sendo capital humano considerado fator essencial desenvolvimento país, educação científica passou ser vista prioridade todos. formação últimos anos formação sido objetivo pesquisa acadêmica constituiu foco políticas educacionais. programadas controladas, sendo preparado memorizar informações científicas exigidas estudantes aplicar procedimentos didáticos sugeridos especialistas educação. nesse período, teorias comportamentalistas ensino-aprendizagem influenciaram significativamente formação professores. visto técnico capaz estabelecer claros precisos objetivos planejar atividades educativas forma obter controle aprendizagem estudantes, modificando, eliminando introduzindo novos comportamentos mesmos. atualmente, formação vem sendo considerada estratégica âmbito políticas educacionais, principalmente devido importante papel profissionais podem representar transformações educativas sociais. perspectivas contexto atual modo geral, ainda percebida sujeitos algo distante, aparentemente qualquer influência direta realidade vivencial. dificuldades compreensão complexas relações existentes teorias científicas técnicas, pura aplicada teoria prática leva-os perceberem apenas resultados aplicações, favorecendo surgimento cientificismo, fusão ciência/técnica mito neutralidade científica. tecnologia devem ter representação social concreta, pois, enquanto sistema conhecimentos conjunto constituído saber/fazer, atividades embasam vivências sujeitos. nessa perspectiva, sistema ciência/tecnologia atinge realidade vivencial apropriação conhecimento científico promove questionamento saberes cotidianos, podendo possibilitar-lhes intervenção criativa crítica realidade inserem, tendo vista compreensão possível transformação. atualmente, algumas iniciativas têm procurado apontar caminhos superação problemas existentes cursos formação professores, tais fóruns permanentes discussão deliberação respeito problemáticas vivenciadas licenciaturas propostas reformulação cursos vigor algumas universidades públicas brasileiras. formação crítico-reflexiva deve considerar construção coletiva propostas educativas âmbito escolas, pois construção conhecimentos específicos docência surge partir aplicação procedimentos técnicos elaborados impostos agentes educacionais externos, requer processo sistemático contínuo formação profissional.",sdeg
