Text,Author 
"– 
– 







resumo  bncc – base nacional comum curricular para disciplina de orientação e supervisão de estágio ii. 

. 
  ,    , givaldo   ,   de  melo lins,     

resumo  bncc – base nacional comum curricular para disciplina de orientação e supervisão de estágio ii.

o trabalho foi desenvolvido para a disciplina de estágio supervisionado ii, para o 6º período de ciências biológicas , sob orientação  docente    .

base nacional comum curricular – bncc
          no documento a área do ensino médio, deve se comprometer na formação dos jovens para enfrentar os desafios  contemporaneidade, visando a educação integral e  formação de cidadão, aprofundando no exercício do pensamento crítico realizando novas leituras de mundo, tomando decisões responsáveis, éticas e conscientes na identificação e solução de situações-problema.
           a bncc propõe ampliar as aprendizagens desenvolvidas até o 9° ano do ensino fundamental, visando possibilitar aos estudantes a apropriação de conceitos, procedimentos e teorias dos diversos campos das ciências  natureza, criando possibilidades para que eles possam explorar os diferentes modos de pensar e de falar  cultura científica, possibilitando se apropriar dessas linguagens específicas.
           o documento também propõe que os estudantes do ensino médio deem continuidade ao tratamento dado no ensino fundamental, onde as tecnologias foram abordadas sob uma perspectiva de aplicação de conhecimentos e análises de seus efeitos sobre a saúde e a qualidade de vida das pessoas.
           no ensino fundamental os estudantes têm a oportunidade de enfrentar questões que demandam a aplicação dos conhecimentos sobre matéria e energia, também começam a se apropriar de explicações científicas envolvendo as temáticas vida e evolução e terra e universo.
           no ensino médio a área em questão ( ciências  natureza e suas tecnologias ) deve garantir aos estudantes o desenvolvimento de competências específicas. relacionadas a cada uma delas, são indicadas habilidades a ser alcançadas.
           tais competências estão elas:

analisar fenômenos naturais e processos tecnológicos, com base nas relações entre matéria e energia, para propor ações individuais e coletivas que aperfeiçoem processos produtivos, minimizem impactos socioambientais e melhorem as condições de vida em âmbito local, regional e/ou global.

construir e utilizar interpretações sobre a dinâmica de vida,  terra e do cosmos para elaborar argumentos, realizar previsões sobre o funcionamento e a evolução dos seres vivos e do universo, e fundamentar decisões éticas e responsáveis.

analisar situações-problema e avaliar aplicações do conhecimento científico e tecnológico e suas implicações no mundo, utilizando procedimentos e linguagens próprios das ciências  natureza, para propor soluções que considerem demandas locais, regionais e/ou globais, e comunicar suas descobertas e conclusões a públicos variados, em diversos contextos e por meio de diferentes mídias e tecnologias digitais de informação e comunicação ( tdic ).

as competências apresentam algumas habilidades, tais como:

avaliar tecnologias e possíveis soluções para as demandas que envolvem a geração, o transporte, a distribuição e o consumo de energia elétrica, a relação custo/benefício, as características geográficas ambientais, a produção de resíduos e os impactos socioambientais.

identificar e analisar vulnerabilidades vinculadas aos desafios contemporâneos aos quais as juventudes estão expostas, considerando as dimensões físicas, psicoemocional e social, a fim de desenvolver e divulgar ações de prevenção e de promoção  saúde e do bem-estar.

construir questões, elaborar hipóteses, previsões e estimativas, empregar instrumentos de medição e representar e interpretar modelos explicativos, dados e/ou resultados experimentais para construir, avaliar e justificar conclusões no enfrentamento de situações-problema sob uma perspectiva científica.

referências

__________________________, base nacional comum curricular – bncc; brasília; 2017.",sdeg
"leia atentamente o documento em anexo referente a uma análise crítica do bncc de ciências, faça uma síntese destacando os principais aspectos abordados no texto e responda a seguinte questão:
quais desafios metodológicos você pode apontar para o ensino de ciências mediante a proposta  bncc para o ensino de ciências?

síntese

tendo em vista os conhecimentos e de aprendizagem com base nos seguintes critérios:

• o que é fundamental e relevante.

• por que está sendo ensinado.

• para que: como se aprofundar de maneira significativa.

além disso, a seleção deve priorizar objetos do conhecimento no que tange sua problemática acerca do assunto. com isso, para que o ensino seja fundamental e relevante é preciso que envolva a história  natureza assim como de homens e mulheres. então porque ensinar ciências, para este ponto os estudantes precisam aprender a posiciona-se de maneira critica e construtivista na sociedade. deve-se ensinar ciências, para uma formação ética; transformar o ambiente dentro dos seus limites e também para conhecermos o nosso corpo; utilizar diferentes linguagens; utilizar diferentes formar de informações e tecnológicas para uma discussão de temáticas sobre problemáticas locais; do mundo e de todo o planeta. para um aprofundamento significativo no ensino de ciências é que docente tem que saber que a percepção entre crianças e adultos no aprendizagem para o conhecimento são diferentes e que é necessário para que as crianças aprendam é necessário um conhecimento físico aonde elas poderão pegar no material e logo depois é que essas crianças poderão passar para um conhecimento matemático em que passam a perceber a dimensão de volume e peso, logo depois essas crianças passam para uma nova dimensão social que vai ser uma convenção de cores para que possam começar a perceber as diferenças e por fim a escola em que se a escola se manter muito regrada as crianças vão se sentir fora  escola, entretanto, a escola tem que dar liberdade para os estudantes fazerem perguntas e enfatizar sobre o que pensam sobre o assunto. 

nesse sentido, o professor em sala de aula deve observar as suas crianças e para isso deve provocar o raciocínio fazendo perguntas inteligentes, e no mundo cheio de diferentes métodos tecnológicos em que as crianças conseguem ter acesso em suas casas e com isso obtém novos estímulos para aprendizagem de modo primorosa e lúdica. o docente irá abordar ideias geradoras de modo que devem ser desenvolvidas em uma sequência coerente através de sequência dos objetos de conhecimento e habilidades por exemplo: materiais e transformações. sendo importante explicitar os objetivos destas relações e como estes temas se desenvolveriam para aprofundar este objeto de conhecimento sob uma perspectiva complementar, tanto do ponto de vista  física como do impacto na saúde. a bncc por ser um documento plural, contemporâneo, e por estabelecer com clareza o conjunto de aprendizagens essenciais e indispensáveis a que todos os estudantes, crianças, jovens e adultos tem direitos. entretanto, as redes de escolas sendo estas publicas ou privadas passam a ter uma referencia curricular nacional para elaboração ou adequação de suas metodologias de ensino. tratando-se de uma politica educacional articulada e integradora fazendo-se cumprir com os princípios  bncc no que explicita o compromisso com o estado brasileiro em promover uma educação acolhedora, reconhecimento e desenvolvimento pleno  capacidade dos estudantes. 

considera-se que, trás o conteúdo que deseja que o  aprenda e com isso o conhecimento mínimo que o estudante deve ter. a bncc quando define suas competências ela trás uma visão de uma educação voltada para o mundo cientifico no ensino de ciências em uma abordagem de conceitos e procedimentos. nesse desdobramento de competências em que vão se articular em habilidades desenvolvidas. 

desafios enfrentados: 

falta de praticidade do professor de ir direto ao que realmente é relevante sobre o conteúdo, a formação de docente em pedagogia nem sempre tem uma boa formação na perspectiva de ensino em ciência, fazer bons questionamentos para que o  aprenda a como fazer perguntas pois é necessário planejamento antecipado do mediador nesse processo de ensino e aprendizagem. o professor deve fazer atividades experimentais são fundamentais mais elaboração de relatórios sobre os experimentos. com isso fazer uma reflexão sobre a analise das falhas do processo e o porquê de elas terem acontecido, reforçando assim a importância  observação e comprometimento de todos os envolvidos na realização do experimento pelos alunos.",sdlmm
"biologia  conservação

:   

curso: biológicas , 4° período, noite

resumo do artigo: prioridades para conservação a linha tênue que separa teorias e dogmas

introdução

ao ler o artigo eu percebo, que a ecologia é uma ciência em desenvolvimento, que ajuda conserva a natureza, porém como a natureza é diversa em suas diferenças internas e cada situação terá sua própria forma de ser tratada. em determinadas situações podemos usar a mesma ideias e em outras teríamos que desenvolver uma nova forma de pensamento. essa linha de pensamento deveria se aplica quando se pensa nas prioridades para a conservação. o nosso país possui uma grande riqueza biológica e é um dos motivos que deveria nos estimular a ter uma consciência e atenção maiores sobre assunto, além de estudos mais avançados sobre ecologia e conservação.

desenvolvimento

uma das coisas que me chamou atenção logo de cara foram os termos 'dogma' e 'teoria', um dogma é basicamente um ponto fundamental firmado e inquestionável, mas a ciência não é algo completamente inquestionável, pelo contrário. no ensino médio estudamos os modelos atômicos e vemos que do primeiro modelo até o atual foram no mínimo três modificações. a ciência trabalha com teorias que podem e devem ser questionadas, pois o objetivo do questionamento é chegar ao fato, que é algo definitivo e provado. ao se trabalhar com algo imutável e definitivo se pensa em religião, ciência tem como uma de suas características evoluir e melhorar. um dogma somente deveria ser aceito se for bem estruturado e baseado nos fatos, não em teoria que possuem furos em sua casca.

na teoria de biogeografia de ilhas ( tbi ) trabalha na ideia de que os processos de imigração e extinção de uma área isolada iriam se equilibrar com um período de tempo, porém existem certas variáveis como a capaciidade de indivíduos de espécies diferentes reporem os seus números e o tempo que sistemas ecológicos levará para se reequilibrar. ela é uma das bases de estudos sobre o impacto  fragmentação de habitats para a biodiversidade, porém a teoria é claramente problemática por desconsiderar as variáveis citadas e outras não faladas, além do simples fato de que os sistemas ecológicos não são completamente iguais e logo reagiriam de forma diferente. 

por outro lado, existe o pensamento de que fragmentos maiores são mais importantes e os menores possuem menos valor, isto é um pensamento errado, pois o tamanho não representa fielmente diversidade genética existente, uma determinada área pode ser maior e apenas possuir mais indivíduos  mesma espécie, o fato de possuir mais do mesmo também não a torna menos valiosa.
comparando com o corpo humano seria como dizer que a perna é melhor que o olho por ser maior em comprimento, mas sabemos que ambos desempenham funções importantes e diferentes. recapitulando a comparação anteriores ambas as estruturas, perna e olhos, trabalham juntas de forma direta ou indireta para a coordenação do todo, o mesmo conceito de 'trabalho em conjunto' pode e é aplicado nos sistemas ecológicos. 

no livro do odum existe o seguinte conceito de propriedades emergentes 'as propriedades do todo, não podem ser reduzidas à soma das propriedades das partes', este conceito se aplica nas diversas ciências. trazendo-o para o assunto  fragmentação de habitats, percebemos que as partes separadas não vão agir  mesma forma que se desenvolveria o todo unido, haverá mudanças nos processos ecológicos. 

a estabilidade é um das propriedades emergentes, que se refere a um equilíbrio no número de espécies e este conceito é um ponto importante quando se fala em conservação de habitats. existem formas indiretas de se estimar a estabilidade de determinado ambiente como a complexidade do ecossistema ou a velocidade e o tempo em que um certo ecossistema consegue se recuperar de determinada perturbação.

é preciso analisar o contexto todo  situação, pois não apenas sistemas com espécies endêmicas ou alta diversidade correm o risco de entrar em desestabilidade, espécies vistas como comuns podem ser perdidas e junto a ela suas informações genéticas. logo, não se deve valorizar mais a quantidade ou raridade de espécies quando se pensa em conservação, mas sim o nível de estabilidade do sistema. 

outro preconceito que se tem é sobre o dano que espécies ditas exóticas ou invasoras podem causar ao meio, nem sempre uma espécie não nativa vai danificar o equilíbrio ecológico, como no caso abordado no artigo o qual se refere ao eucalipto e seus benefícios para o meio, ele apesar de não ser nativo daquele meio não trouxe danos permanentes ou irreversíveis.  

conclusão

a teoria  biogeografia de ilhas poder ter ajudado em determinadas situações, mas não pode ser vista como verdade absoluta e se tornar dogmas que nos guiem cegamente, pois não consideram certas variáveis, deveria ser reformulada e melhor desenvolvida ou poderia ser criada outra que se base nela. outro ponto é que ao se fragmenta um habitat ele não continuaria trabalhando  mesma forma que antes e pode ser levado a uma desestabilidade ecológica. 

não apenas ambientes com espécies endêmicas ou grande diversidade correm perigo, espécies ditas comuns podem sofrem o risco de serem extintas ou prejudicadas. os caso podem ser visto de forma individual ou como semelhantes a outros para criar novas teorias mais desenvolvidas e robusta de sentido.

por fim, o artigo também aponta que é necessário a ajuda das novas mente criativas e críticas dos jovens, por vez acredito que no caso de nós, que estamos nos formando em , recaia o dever de ajudar a desenvolver as futuras gerações e até tentar mudar a atual.   

palavras e expressões que eu não entendi

- tunorver

- at al

- hotspots

- sensu stricto

- nurse plants

- mesico

-",pdje
"av. conde  , 921 - , - , 

fone: ( 81 ) 2122-3500 fax: ( 81 )3423-3066

disciplina: biologia  conservação – profª  – turma: ciências biológicas –  noite

:     

resumo artigo 1

prioridade para conservação: a linha tênue que separa teorias e dogmas
  podemos analisar através  leitura do artigo “prioridade para conservação” a questão  problemática  preservação  natureza, já que nossos governantes não vê essa questão como bem “lucrativo”, onde só haverá gastos financeiros para os demais. podemos  observar a falta de importância que se dá a conservação biológica no nosso habitat.

porém, mesmo com os fatores de riscos para a preservação  biodiversidade, fauna e flora, podemos contar com a ajuda de vários profissionais que visam e buscam a defesa e conservação biológica em nosso meio, como por exemplo os profissionais  ecologia que buscar ajudar na solução de problemas referente ao estabelecimento de prioridades para conservação.
  algumas  teorias  já foram desenvolvidas para explicar a variação em riqueza de espécies durante o tempo ecológico. ela propõe que essa variação em riqueza pode ser constante durante o tempo ecológico, ainda que a composição taxonômica mude. tal teoria representou um grande avanço, pois até então assumia-se que a estrutura de comunidades de ilhas oceânicas era estática e resultava de eventos únicos de migração e extinção. apesar dessas limitações, a tbi se consagrou e evoluiu, ao longo do tempo, com re-leituras, revisões e adições ( brown & lomolino, 1989; hubbell, 2001 ). ela consiste num pilar das chamadas teorias neutras em ecologia ( ver discussão sobre teorias neutras vs. teorias de nicho em scarano & dias, 2004 ). mais que isso, mesmo se tratando mais de uma teoria descritiva de um padrão do que propriamente explicativa dos processos que levam ao padrão, seu conteúdo foi rapidamente incorporado à prática  conservação. observamos que os méritos  tbi são inegáveis, mas não deixa de ser curioso como uma teoria nitidamente problemática venha se prestando tão decisivamente a aplicações práticas quanto à aplicação do desenho de reservas. o maior risco num cenário como este é que elementos derivados de uma teoria insuficientemente robusta passem a se tornar dogmas, ou artigos de fé, como os chamaria odum ( 1975 ). um exemplo de dogma, que se depreende  tbi, assim como de estudos posteriores acerca do efeito de fragmentação de habitats ( ver murcia, 1995; laurance et al., 1997, 1998; didham & lawton, 1999 ), é que fragmentos menores seriam menos prioritários para conservação que fragmentos maiores em tamanho. o efeito de borda ( alterações físicas e microclimáticas nas bordas dos fragmentos, por vezes com reflexo no seu interior, implicando redução de diversidade e outras alterações bióticas ) seria um dos principais responsáveis por isso.
  tratando-se do equilíbrio dinâmico, ou estabilidade, encontrado por macarthur & wilson ( 1967 ) se referia a uma relativa constância no número de espécies apesar de mudanças em composição. estabilidade seria, portanto, uma propriedade emergente de ecossistemas e rapidamente tornou-se evidente que se trata de um importante parâmetro a se estimar para determinar a necessidade de conservação de um dado ecossistema ( doak & marvier, 2003 ). opostos aos ecossistemas estáveis estão os ecossistemas frágeis, que apresentam baixa resistência e/ou resiliência diante de perturbações. assim, ecossistemas frágeis provavelmente seriam prioritários em comparação aos estáveis e, desta forma, estimar a estabilidade poderia constituir passo importante para traçar prioridades de conservação. contudo, esta não é uma tarefa trivial. existem diversas formas indiretas de se estimar estabilidade, e a ausência de medidas diretas em si já caracteriza a limitação destas ferramentas. por exemplo, a estabilidade de um ecossistema pode ser estimada: a ) a partir de sua resiliência após perturbação; b ) a partir  sua complexidade; ou c ) a partir  sua dimensão fractal. discuto brevemente cada um dos três casos a seguir.
  assim também como a consolidação dos dogmas discutidos anteriormente, a partir de teorias insuficientemente robustas e/ou do pouco entendimento de conceitos ecológicos, reflete diretamente na tomada de decisão e no estabelecimento de prioridades para conservação. um exemplo recente de estabelecimento de prioridade é a classificação dos biodiversity hotspots proposta por myers et al. ( 2000 ) e discutida neste volume no capítulo do programa cbc-mata atlântica ( 2004 ). esta classificação aponta 25 biomas no planeta como prioritários para conservação, baseado nos seguintes critérios: alta diversidade numérica de espécies, altos níveis de endemismos e altas taxas de destruição de habitat. dois biomas brasileiros atendem aos critérios: a mata atlântica e os cerrados. esta riqueza não tem sido prioridade de conservação no brasil e não está contemplada na classificação de hotspots e outras existentes. se focalizarmos o exemplo das restingas, estes biomas têm baixo grau de endemismo e diversidade alta, embora inferior à  mata atlântica sensu stricto, e, talvez por esta combinação de fatores, só recentemente o brasil teve mais uma dentre poucas unidades de conservação federal criada em restingas: o parque nacional  restinga de jurubatiba, em 1998. barbosa et al. ( 2004 ) discutem o conjunto de argumentos utilizados para convencer os tomadores de decisão  necessidade de criação do parque. além das “desvantagens” relacionadas à menor diversidade e ao baixo endemismo, a área, por se tratar de uma zona de praia, também não se encaixava na recomendação de “unidades circulares ao invés de lineares”, decorrente  tbi. felizmente prevaleceu o princípio de que processos são mais prioritários a serem conservados que espécies e o parque veio a ser criado. a esta altura, um leitor mais crítico pode argumentar que a ciência não respeita fronteiras e que o arcabouço teórico produzido no mundo desenvolvido pode e deve ser aplicado no mundo todo e, em geral, o é de fato ( ver drori et al., 2003, para discussão sobre a globalização  ciência ). a pesquisa ecológica brasileira, que defendo ser essencial para uma melhor conservação dos nossos recursos naturais, tem produzido uma grande gama de interessantes casos de história natural e tem, em bem menor freqüência, testado hipóteses e/ou teorias que são em geral produzidas no mundo desenvolvido, conforme já discutido. embora esta produção seja claramente relevante, a baixa produção de teorias leva a problemas na escala global e na escala local. o problema local é de caráter estratégico. horrocks ( 2002 ) afirma que a ciência hoje é mais importante do que nunca, não só pelas suas metas de responder às grandes questões sobre a vida, mas também por causa de suas relações com o capital multicorporativo e globalizado e com o complexo militarindustrial. daí emergirem grandes contradições quando a ciência se confronta com problemas locais relacionados à desigualdade econômica, discórdias morais e éticas e indiferença política. como sugere lyotard ( 1979/1988 ), informação e conhecimento são as mais valiosas moedas correntes do mundo pós-moderno. a ciência transforma informação em conhecimento através  teoria. logo, se o brasil não produzir teoria ecológica, a resultante é que teremos de “comprar” conhecimento e tecnologia aplicáveis à conservação  biodiversidade, os quais, num cenário de mudanças globais, serão “produtos” vendidos certamente a um preço muito alto.

palavras que não conheço e suas definições

hotspots - também chamados de hotsposts de biodiversidade, podem ser definidos como áreas com grande biodiversidade, ricas principalmente em espécies endêmicas, e que apresentam alto grau de ameaça. essas áreas são, portanto, locais que necessitam de atenção urgente, sendo consideradas prioritárias nos programas de conservação.

arcabouço é uma estrutura, o esqueleto no caso dos humanos e animais, e também um conjunto em que algo é baseado e construído. no sentido figurado, arcabouço é a capacidade de produzir algo. ter um arcabouço teórico quer dizer ter a base ou direcionamentos intelectuais formados a partir  leitura de uma bibliografia. constitui o instrumental necessário para compreender novas teorias, desenvolver teses ou simplesmente embasar uma opinião.",mj
"biologia  conservação 

:   

termos que não conhecia 

robustez: vigorosos, força, coragem ou determinação, fortaleza.

epistemológicos: é uma palvra grega. significa ciência, conhecimento, é o estudo científico que trata dos problemas relacionados com a crença e o conhecimento, sua natureza e limitações. 

subsídios: elementos de estudos, dados.

arquipélagos: são conjuntos de ilhas formadas por processos vulcânicos, continentais ou coralíneo.

dogma: é um termo de origem grega que significa literalmente , o que se pensa é verdade.

vegetacional: relativo a vegetais ou a vegetação",frl
"artigo - prioridades para conservação: a linha tênue que separa teorias e dogmas

discente;   dos 

docente:  

1- termos abordados

epistemológico: epistemológico vem de epistemologia, que em sentido amplo é sinônimo  teoria do conhecimento ou gnosiologia. em sentido estrito, designa a teoria do conhecimento científico. a epistemologia trata  natureza,  origem e validade do conhecimento, e estuda também o grau de certeza do conhecimento cientifico nas suas diferentes áreas, com o objetivo principal de estimar a sua importância para o espírito humano.

dogmas: dogma é um termo de origem grega que significa literalmente “o que se pensa é verdade”. na antiguidade, o termo estava ligado ao que parecia ser uma crença ou convicção, um pensamento firme ou doutrina

hotspots: focos, ex. : “ biodiversity hotspots” – focos  biodiversidade 

ecótonos: é uma região resultante do contato entre dois ou mais biomas fronteiriços. são áreas de transição ambiental, onde entram em contato diferentes comunidades ecológicas

abordagem bottom-up: enfocam casos específicos e esperam que destes estudos de caso emerjam explicações teóricas ( do caso para a teoria ).

abordagem top-down: recorrem a teorias para identificar causalidades em situações particulares (  teoria para o caso ).

arcabouço: esqueleto. 

2- “a brave new world”

creio que tudo q esta sendo visto por mim nessa cadeira de biologia  conservação esta sendo “novo” devido a idéias e pontos de vistas, creio que, nunca fora apresentado a min, por isso a intitulação “a brave new world” – um bravo novo mundo, espero com o decorrer do período letivo aprender e absorver conhecimentos que me tornem um profissional critico em questões como o modo de conservação em que lidamos hoje e a preocupação com políticas publicas dedicadas ao tema.

resumo

neste artigo scanaro, f.r. tem como objetivo destacar como o avanço na produção de conhecimento e teorias em ecologia pode-se haver uma conservação robusta aumentando sua capacidade de resolução de casos como também vem apresentando teorias aplicadas encontradas no campo  ciência  conservação que atualmente interferem na tomada de decisões e estabelecimento de prioridades decorrente a conservação que por muitos são considerado dogmas. scanaro, f.r. conta ao longo do texto como tais idéias surgiram e como elas são tratadas por especialistas tanto na pratica como na teoria em si. das tas idéias pode-se citar: a tbi ( teoria  conservação ilha ) e a teoria  diversidade vs. estabilidade como base para alguns dos dogmas citados no texto, a aplicação de tais dogmas na classificação de hotsposts, como também nos apresenta dois tipos de abordagem que pode-se trabalhar na ecologia para a resolução de problemas ( bottom-up e top-down ). por fim o autor apresenta seu ponto de vista  conservação para com o brasil e como o pais tem potencia de produção de novas teorias que podem ser usados por vários países futuramente.",sdgv
"av. conde  , 921 - , - , 

fone: ( 81 ) 2122-3500 fax: ( 81 )3423-3066

disciplina: biologia  conservação – profª  – turma: ciências biológicas –  noite

:     

definindo prioridades de conservação em um hotspot de biodiversidade global
devido à atual crise  biodiversidade e a falta de recursos destinados à conservação as espécies ameaçadas devem ser diferenciadas umas das outras para que aquelas sob maior risco possam receber atenção deles. dentro de uma mesma linhagem as espécies terão diferentes importâncias relativas para a conservação  diversidade evolutiva e ecológica atual e passada. os conservacionistas constantemente lutam com a questão de como alocar seus recursos limitados a necessidades diferentes. sempre há mais ambientes ameaçados do que recursos para protegê-los. porém, se algumas áreas são mais biologicamente diversas do que outras, então talvez seja mais eficiente proteger essas áreas em vez daquelas mais pobres em espécies. desde os estudos originais de hotspots, a ciência de fixar prioridades mudou seus parâmetros em direção a escalas mais refinadas para tentar definir esses pedaços menores. a meta final é identificar as áreas mais importantes para a conservação e fazer isso a uma escala prática para implementar ações conservacionistas. a comunidade científica continua aperfeiçoando nosso conhecimento sobre as distribuições das espécies. no passado, naturalistas fizeram necessariamente isto usando uma aproximação de força bruta. pessoas iam ao campo, procuravam coisas e ilustravam sua localização em um mapa. é uma aproximação efetiva, mas lenta e cara. além disso, quanto menores as espécies, mais difícil encontrá-las, e as espécies restantes estão quase certamente na extremidade menor. achamos primeiro todas as espécies grandes porque eram fáceis de encontrar. a vantagem é que os resultados são mais precisos. a desvantagem é que apenas para poucas espécies existem dados suficientes para tais modelos. a maioria dos modelos estatísticos requer uma lista de localidades onde uma espécie ocorre, além de medidas de variáveis ambientais relevantes para serem usadas na derivação de regras ecológicas para a distribuição das espécies. por exemplo, com muitas localidades inspecionadas, é fácil definir limites altitudinais ou climáticos dentro dos quais certas espécies ocorrem. todas estas aproximações, e outras que não foram discutidas, são úteis. elas aumentam nosso conhecimento de onde as espécies estão, e os métodos estão melhorando. uma vez que temos tal conhecimento, podemos então usá-lo para aperfeiçoar nossos mapas de prioridades de conservação. nós, junto com nossos colegas, fizemos isso usando o modelo simples de aproximação no hotspot  floresta atlântica. es de termos uma resposta decisiva. nós não presumimos ter a resposta definitiva para prioridades de conservação na floresta atlântica. consideramos somente aves e uma única medida de mudança de habitat.",mj
"análise do artigo

1 )  tapeçaria intricada, pelo que qual compreendi que são um entrelaçado de espécies, ou seja, em um mesmo habitat há inúmeros seres os quais se relacionam e convivem . 

conceito de turnover, o qual está relacionado com a rotatividade de espécies em determinado ambiente. 

depressão endogâmica, que no caso seria uma diminuição no processo de sobrevivência e reprodução, diminuindo assim a quantidade de espécimes de determinada espécies. 

3 ) pontuo os seguintes argumentos:
  foi bastante interessante a exposição sobre a relação espécie-área, abrindo mais a visão sobre como e importante estudar não apenas o ser, mas sua relação e desenvolvimento com o meio, para poder compreender como se dar o processo de sobrevivência na determinada área.
   os pontos centrais  biologia  conservação,  que são a preocupação com a erosão  biodiversidade, conhecimento de suas causas e as ações necessárias para resolver ou amenizar essas causas.
    as diversidades existentes: de espécies, genética e de ecossistemas. na qual permite uma compreensão mais ampla de como se estabelece as relações entre os diversos seres, apesar de sua inúmera variabilidade genética e condições adaptativas.
:    

curso: ciências biológicas

professora :",sdfi
"av. conde  , 921 - , - , 

fone: ( 81 ) 2122-3500 fax: ( 81 )3423-3066

disciplina: biologia  conservação – profª  – turma: ciências biológicas –  noite

:     

o conceito  biodiversidade e a história  biologia  conservação.

1 ) quais os termos novos encontrados no texto? busque o significado e definição dos termos que você não conhece.

wilderness – deserto

pool genético – é o conjunto de todos os alelos únicos de uma determinada população ou espécie que num dado momento ocupam uma determinada área geográfica que trocam livremente entre si os seus genes e que formarão a base para o fundo genético  geração seguinte.

sob os auspícios -  equivale a dizer sob a proteção, o apoio ou o patrocínio de … antiquado presságio baseado na observação das aves ( do seu número, canto, voo, etc. ); agouro; augúrio, sinal de que alguma coisa, boa ou má, vai acontecer, prenúncio, presságio.

facultou – que é permitido; que recebeu permissão; que se pode facultar, permitir. possibilidade de que algo aconteça ou se desenvolva: o patrocínio foi facultado ao empresário.

intrínseco - que faz parte  essência de alguém; que é característico, próprio, essencial ou fundamental; inerente: qualidade intrínseca.

2 ) quais suas dúvidas?

mesmo com a leitura do texto que é bem explicativo, ainda tenho dúvidas referentes a quantas espécies de nossa biodiversidade estamos perdendo e qual é a consequência de tudo isso, onde vamos parar? sem falar que tenho duvidadas sobre qual é o custo do uso  biodiversidade?

3 ) o que você destacaria do artigo para compartilhar com seus colegas?

o quanto a biodiversidade é importante, e o quanto é variável as  formas de vida que podemos encontrar em um ambiente natural como plantas, animais, microrganismos e o material genético que os forma.

esta diversidade em qualquer comunidade natural implica em um equilíbrio do ecossistema em questão porque cada espécie cumpre e desenvolve uma determinada função ecológica, por isso é que a perda  diversidade, como consequência  ação voluntária do homem através  contaminação, caça de espécies que se encontram em processo de extinção, entre outras questões, alarmam muito profundamente e preocupam àqueles defensores das mesmas e que não desejam fazer parte de um planeta devastado e desequilibrado pelas manobras e falta de consciência de alguns seres humanos.",mj
"biologia  conservação
:   

1. quais os termos novos encontrados no texto? busque o significado e definição dos termos que você não conhece.

profícuas -  útil, conveniente, proveitoso, vantajoso.

auspícios – proteção, favor, recomendação .

entomologia- é a especialidade  biologia que estuda os insetos sob todos os seus aspectos e relações com o homem, as plantas, os animais e o meio-ambiente.

arrolado- ato de arrolar, inventário, lista.

2 . quais sua duvidas 

as únicas dúvidas que eu tive ao decorrer  leitura foi sobre os significados de algumas palavras, que já foram sanadas com o encontro dos significados.

3. ?

“parece-me triste que, de um lado, criaturas tão primorosas vivam a vida inteira e exibam seus encantos apenas nessas regiões selvagens e inóspitas, fadadas a um barbarismo irredutível ainda por muito tempo; de outro, caso o homem civilizado chegue um dia a essas terras distantes trazendo consigo luz moral, intelectual e física aos recessos dessas florestas virgens, podemos ter certeza de que ele perturbará de tal modo as relações delicadamente equilibradas  natureza orgânica e inorgânica que provocará o desaparecimento e, por fim, a extinção precisamente daqueles seres cuja maravilhosa estrutura e beleza só ele está apto a apreciar e desfrutar: tal consideração certamente nos diz que todas as coisas vivas não foram feitas para o homem.”",frl
"disciplina: biologia  conservação

:    

profª:  

questionário relacionado ao texto “conceito de biodiversidade  e a história  biologia  conservação”



devido ao fato de eu ter entrado em contado previamente com disciplinas como ecologia de comunidades e ecossistemas e biologia das mudanças climáticas globais havia poucos termos com os quais eu nunca tive contato. no entanto, houve 3 pontos, um deles era novo e os demais apenas esclareceram melhor alguns conceitos para mim.

a novidade foi o conceito de wilderness, isto é, a natureza vista como selvagem e intocável, quase de forma poética. os dois conceitos que ficaram mais claros foram a diferença de espécie exótica para espécie invasora e a diferença entre os turnover   tbi e  ecologia de populações.

não tive grandes dúvidas ainda com relação a esse texto

eu destacaria a importância de saber conceitos de ecologia de populações e de comunidades, além de alguns conceitos sobre a dinâmica ambiental já que a biologia  conservação se utiliza de todas essas áreas para decidir sobre por exemplo que áreas priorizar nas ações conservacionistas.

 quais os termos novos encontrados no texto? busque o significado e definição dos termos que você não conhece.
2. ?
3. ?",gnem
"atividade - artigo numero 1

“o conceito de biodiversidade e a história  biologia  conservação:  preservação  wilderness à conservação  biodiversidade”

discente:   dos 

docente:  

curso: ciências biológicas

1. quais os termos novos encontrados no texto? busque o significado e definição dos termos que você não conhece.
2. ?
3. ? 

1- 

auspícios – proteção, favor, recomendação.

preservação  wilderness – preservação  vida selvagem

biologia sistemática - a área  biologia que se preocupa em organizar, compreender e classificar os seres vivos.

limnologia - a limnologia ( do grego, limne - lago, e logos - estudo ) é a ciência que estuda as águas continentais, independente  concentração de sais, em relação aos fluxos de matéria e energia e suas interações com a comunidade biótica.

intercambiável - significa que duas coisas diferentes podem ser usadas alternadamente com o mesmo propósito sem o que o resultado seja prejudicado.



2- 

3- “pontos fundamentais  biologia  conservação: a biodiversidade não foi feita para os humanos – e nem por eles.”",sdgv
