DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,FrequenciaDeParagrafos,FrequenciaPalavrasDuplicadas,MediaSilabasPorPalavra,Monossilabas,Ponto,Virgulas,Exclamacoes,DoisPontos,Citacoes,QuebrasDeLinha,Digitos,Adjetivos,Adverbios,Artigos,Substantivos,Preposicoes,Verbos,VerbosPtcp,Conjuncoes,Pronomes,PronomesPorPreposicao,TermosNaoTageados,PalavrasDeConteudo,PalavrasFuncionais,FrasesNominais,FrasesVerbais,GenMasc,GenFem,SemGenero,Singular,Plural,PrimeiraPessoa,TerceiraPessoa,Passado,Presente,Futuro,TotalEntidadesNomeadas,EntAbstracao,EntAcontecimento,EntCoisa,EntLocal,EntOrganizacao,EntObra,EntOutro,EntPessoa,EntTempo,EntValor,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,PalavrasErroOrtografico,HapaxLegomenaLocal,PalavrasComunsTam2,PalavrasComunsTam3,PalavrasComunsTam4,StopWords,BRFleshIndex,OperadoresLogicos,PalavrasCapitalizadas,Author
72.549,5.1892,18.4,9.9116,92.0,0.0,0.00980392156862745,0.049,1.9509803921568627,0.24509803921568626,4.901960784313726,2.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.06862745098039216,0.18627450980392157,0.08823529411764706,0.029411764705882353,0.18627450980392157,0.09803921568627451,0.06862745098039216,0.7777777777777778,0.0392156862745098,0.5,0.2549019607843137,0.0,0.2451,0.27450980392156865,0.1568627450980392,0,0.4117647058823529,0.14705882352941177,0,0.14705882352941177,0.0196078431372549,0.08823529411764706,0.00980392156862745,0.1275,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.0,0.15384615384615385,0.07692307692307693,7.3271,0.9306,74.0,2.2677,96.164,0.102,0.7973,0.058823529411764705,0.5784,0.0,0.0,0.0,0.3824,413.8381862745098,0.09803921568627451,0.0,'DIREITO'
75.0,5.2609,29.6667,9.4634,89.0,0.0,0.010869565217391304,0.0543,2.0652173913043477,0.2391304347826087,1.0869565217391304,1.0869565217391304,1.0869565217391304,0.0,0.0,0.0,0.05434782608695652,0.0,0.043478260869565216,0.10869565217391304,0.22826086956521738,0.15217391304347827,0.021739130434782608,0.20652173913043478,0.06521739130434782,0.03260869565217391,0.21428571428571427,0.05434782608695652,0.5,0.32608695652173914,0.0,0.163,0.3804347826086957,0.10869565217391304,0,0.391304347826087,0.16304347826086957,0,0.06521739130434782,0,0.043478260869565216,0.021739130434782608,0.1304,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,7.1937,0.9364,69.0,2.2577,102.5374,0.0988,0.7971,0.06521739130434782,0.5978,0.0,0.0,0.0,0.4348,423.51929347826086,0.06521739130434782,0.0,'DIREITO'
47.0069,7.0021,37.875,19.2837,909.0,0.0,0.0009813542688910696,0.0736,2.2580961727183513,0.04612365063788027,2.355250245338567,5.888125613346418,0.0,0.09813542688910697,0.0,0.0,0.04612365063788027,0.05986261040235525,0.04612365063788027,0.08832188420019627,0.20215897939156036,0.10009813542688911,0.020608439646712464,0.10107948969578018,0.058881256133464184,0.06869479882237488,0.6862745098039216,0.06967615309126594,0.4916584887144259,0.24730127576054955,0.0157,0.1492,0.32875368007850836,0.22276741903827282,0.001962708537782139,0.4759568204121688,0.15112855740922473,0.001962708537782139,0.08439646712463199,0.020608439646712464,0.03925417075564279,0.005888125613346418,0.0972,0.030303030303030304,0.12121212121212122,0.0707070707070707,0.1717171717171717,0.04040404040404041,0.020202020202020204,0.08080808080808081,0.030303030303030304,0.25252525252525254,0.18181818181818182,15.0054,0.891,479.0,2.6812,91.693,0.1044,0.7453,0.07850834151128558,0.3503,0.013738959764474975,0.018645731108930325,0.019627085377821395,0.3857,439.8440382728165,0.050049067713444556,0.0,'DIREITO'
47.7752,7.1176,39.8947,16.8894,757.0,0.0,0.00117096018735363,0.0831,2.297423887587822,0.06206088992974239,2.2248243559718968,6.908665105386417,0.0,0.234192037470726,0.0,0.0,0.0,0.06206088992974239,0.03864168618266979,0.06323185011709602,0.20491803278688525,0.117096018735363,0.02927400468384075,0.10187353629976581,0.07494145199063232,0.07259953161592506,0.62,0.06908665105386416,0.45433255269320844,0.25526932084309134,0.0152,0.1581,0.3185011709601874,0.19672131147540983,0.00351288056206089,0.40046838407494145,0.18618266978922718,0.00234192037470726,0.08665105386416862,0.00585480093676815,0.06088992974238876,0.00351288056206089,0.0878,0.04,0.02666666666666667,0.013333333333333334,0.16,0.02666666666666667,0.10666666666666667,0.12,0.06666666666666667,0.16,0.28,13.9615,0.8906,408.0,2.6411,88.9869,0.106,0.7255,0.06088992974238876,0.3466,0.01639344262295082,0.0234192037470726,0.0234192037470726,0.3689,443.17210187353635,0.05503512880562061,0.0,'DIREITO'
46.8514,6.7898,37.1053,26.1351,705.0,0.0,0.0012594458438287153,0.0718,2.1574307304785894,0.06675062972292191,2.392947103274559,7.178841309823677,0.0,0.0,0.0,0.0,0.010075566750629723,0.04534005037783375,0.04534005037783375,0.07556675062972293,0.20025188916876574,0.11335012594458438,0.02644836272040302,0.10201511335012595,0.0743073047858942,0.07934508816120907,0.7000000000000001,0.0743073047858942,0.43702770780856426,0.26322418136020154,0.0139,0.1763,0.2972292191435768,0.2141057934508816,0.005037783375314861,0.4345088161209068,0.16120906801007556,0.0012594458438287153,0.10957178841309824,0.011335012594458438,0.06926952141057935,0,0.0882,0.07142857142857142,0.14285714285714285,0.05714285714285714,0.15714285714285714,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.014285714285714285,0.15714285714285714,0.18571428571428572,13.2018,0.8864,372.0,2.613,84.8341,0.1086,0.7527,0.06297229219143577,0.3526,0.007556675062972292,0.018891687657430732,0.02392947103274559,0.3829,431.32423803526444,0.0654911838790932,0.0,'DIREITO'
45.9355,7.0085,43.2,28.6105,648.0,0.0,0.0012903225806451613,0.0684,2.1354838709677417,0.06580645161290323,1.935483870967742,8.516129032258064,0.0,0.12903225806451613,0.0,0.0,0.014193548387096775,0.03741935483870968,0.04129032258064516,0.05419354838709677,0.2129032258064516,0.10838709677419354,0.01806451612903226,0.08129032258064516,0.07096774193548387,0.08645161290322581,0.7976190476190477,0.06193548387096774,0.4296774193548387,0.2335483870967742,0.0065,0.1174,0.26193548387096777,0.22838709677419355,0.0064516129032258064,0.3858064516129032,0.17161290322580644,0.0012903225806451613,0.07741935483870968,0.007741935483870968,0.04774193548387097,0.0012903225806451613,0.0813,0.12698412698412698,0.015873015873015872,0.1111111111111111,0.1746031746031746,0.015873015873015872,0.07936507936507936,0.07936507936507936,0.0,0.14285714285714285,0.25396825396825395,12.7879,0.8831,356.0,2.5977,82.0824,0.1104,0.7472,0.0567741935483871,0.3432,0.015483870967741935,0.02064516129032258,0.024516129032258065,0.3652,429.4655032258064,0.05935483870967742,0.0,'DIREITO'
41.9476,6.8358,32.8182,15.7816,722.0,0.0,0.0012484394506866417,0.0886,2.2796504369538075,0.05867665418227216,2.746566791510612,5.742821473158552,0.0,0.0,0.0,0.0,0.00749063670411985,0.03870162297128589,0.04119850187265917,0.07865168539325842,0.2222222222222222,0.12609238451935081,0.012484394506866416,0.09488139825218476,0.062421972534332085,0.08114856429463171,0.6435643564356436,0.07865168539325842,0.4544319600499376,0.2671660424469413,0.0137,0.1436,0.31335830212234705,0.22971285892634208,0.006242197253433208,0.4706616729088639,0.13857677902621723,0,0.08739076154806492,0.003745318352059925,0.05867665418227216,0,0.1124,0.08888888888888889,0.1111111111111111,0.05555555555555555,0.17777777777777778,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2222222222222222,0.1,11.872,0.8701,336.0,2.5666,74.2326,0.1161,0.6845,0.06367041198501873,0.2871,0.018726591760299626,0.024968789013732832,0.024968789013732832,0.392,441.6579463171036,0.05867665418227216,0.0,'DIREITO'
44.2756,7.2426,36.375,11.3277,873.0,0.0,0.0010131712259371835,0.0922,2.2847011144883487,0.05167173252279635,2.43161094224924,7.497467071935157,0.0,0.40526849037487334,0.0,0.0,0.0060790273556231,0.06484295845997974,0.04154002026342452,0.07700101317122594,0.1945288753799392,0.10638297872340426,0.022289766970618033,0.1094224924012158,0.05977710233029382,0.05977710233029382,0.5619047619047619,0.07396149949341439,0.47416413373860183,0.24316109422492402,0.0142,0.1672,0.2948328267477204,0.2624113475177305,0.0070921985815602835,0.48024316109422494,0.1519756838905775,0,0.0851063829787234,0.005065856129685917,0.06180344478216818,0.0010131712259371835,0.0932,0.07608695652173914,0.08695652173913043,0.03260869565217391,0.1956521739130435,0.06521739130434782,0.03260869565217391,0.11956521739130435,0.043478260869565216,0.17391304347826086,0.17391304347826086,13.9099,0.8818,437.0,2.6466,84.1752,0.109,0.7048,0.07700101317122594,0.3121,0.019250253292806486,0.020263424518743668,0.020263424518743668,0.3658,442.0929483282675,0.04964539007092199,0.0,'DIREITO'
42.6863,6.9417,48.1,24.627,961.0,0.0,0.0009199632014719411,0.0819,2.1747930082796687,0.046918123275068994,1.8399264029438822,7.911683532658694,0.0,0.0,0.0,0.0,0.011039558417663294,0.04967801287948482,0.03403863845446182,0.06899724011039558,0.22171113155473782,0.12695492180312787,0.017479300827966882,0.10395584176632934,0.062557497700092,0.06439742410303588,0.5072463768115942,0.07175712971481141,0.46642134314627415,0.25850965961361544,0.012,0.1454,0.29622815087396503,0.25206991720331184,0.004599816007359705,0.45814167433302666,0.16375344986200552,0.0018399264029438822,0.08831646734130635,0.004599816007359705,0.06071757129714812,0.0036798528058877645,0.0929,0.009900990099009901,0.1188118811881188,0.06930693069306931,0.16831683168316833,0.07920792079207921,0.0297029702970297,0.0891089108910891,0.06930693069306931,0.22772277227722773,0.13861386138613863,14.0735,0.8782,464.0,2.6566,82.8317,0.1099,0.7155,0.05519779208831647,0.3054,0.011959521619135235,0.01839926402943882,0.01839926402943882,0.3781,432.7982106715731,0.04231830726770929,0.0,'DIREITO'
41.3255,6.8534,45.7,26.6741,914.0,0.0,0.0009746588693957114,0.0867,2.176413255360624,0.04678362573099415,1.949317738791423,7.309941520467836,0.0,0.0,0.0,0.0,0.017543859649122806,0.025341130604288498,0.043859649122807015,0.07017543859649122,0.2046783625730994,0.11988304093567251,0.02046783625730994,0.1354775828460039,0.07797270955165692,0.08187134502923976,0.6829268292682927,0.05847953216374269,0.4571150097465887,0.2680311890838207,0.0,0.1862,0.2680311890838207,0.19980506822612085,0.008771929824561403,0.41228070175438597,0.15886939571150097,0.0029239766081871343,0.11208576998050682,0.003898635477582846,0.08674463937621832,0.00682261208576998,0.0916,0.1276595744680851,0.10638297872340426,0.0851063829787234,0.07446808510638298,0.10638297872340426,0.06382978723404255,0.06382978723404255,0.02127659574468085,0.2765957446808511,0.07446808510638298,13.2371,0.8725,424.0,2.627,78.482,0.1129,0.6934,0.05165692007797271,0.2865,0.017543859649122806,0.01949317738791423,0.01949317738791423,0.3977,432.9308723196881,0.06725146198830409,0.0,'DIREITO'
44.6322,6.9062,40.8182,23.4475,897.0,0.0,0.0009940357852882703,0.0785,2.2236580516898607,0.05864811133200795,2.1868787276341948,6.262425447316104,0.0,0.4970178926441352,0.0,0.0,0.032803180914512925,0.03777335984095427,0.0536779324055666,0.073558648111332,0.20576540755467196,0.11232604373757456,0.02286282306163022,0.10039761431411531,0.0536779324055666,0.06958250497017893,0.6194690265486725,0.06262425447316103,0.49403578528827036,0.23956262425447317,0.0089,0.1481,0.3111332007952286,0.2117296222664016,0.003976143141153081,0.4552683896620278,0.13817097415506957,0,0.08648111332007952,0.005964214711729622,0.05467196819085487,0.0019880715705765406,0.0805,0.06172839506172839,0.07407407407407407,0.07407407407407407,0.19753086419753085,0.07407407407407407,0.037037037037037035,0.09876543209876543,0.037037037037037035,0.14814814814814814,0.19753086419753085,14.1562,0.8833,449.0,2.6552,85.4831,0.1082,0.7283,0.06262425447316103,0.325,0.006958250497017893,0.019880715705765408,0.019880715705765408,0.3807,436.9241848906561,0.03876739562624255,0.0,'DIREITO'
41.256,7.1408,32.6667,21.2446,882.0,0.0,0.000966183574879227,0.0754,2.2309178743961353,0.051207729468599035,2.608695652173913,9.178743961352657,0.0,0.3864734299516908,0.0,0.0,0.017391304347826087,0.04541062801932367,0.05507246376811594,0.0782608695652174,0.2028985507246377,0.09758454106280193,0.02705314009661836,0.08502415458937199,0.06956521739130435,0.08019323671497584,0.8217821782178218,0.057004830917874394,0.4434782608695652,0.24541062801932367,0.0077,0.1111,0.28888888888888886,0.22028985507246376,0.00676328502415459,0.4502415458937198,0.12753623188405797,0.001932367149758454,0.08019323671497584,0.001932367149758454,0.057004830917874394,0.001932367149758454,0.0841,0.13793103448275862,0.11494252873563218,0.06896551724137931,0.1724137931034483,0.06896551724137931,0.04597701149425287,0.04597701149425287,0.034482758620689655,0.1839080459770115,0.12643678160919541,13.2727,0.8725,427.0,2.6287,78.5303,0.1128,0.7166,0.05893719806763285,0.2957,0.01352657004830918,0.01932367149758454,0.01932367149758454,0.3778,437.5284830917874,0.06280193236714976,0.0,'DIREITO'
45.9817,7.1486,31.9259,21.3228,862.0,0.0,0.001017293997965412,0.0732,2.2746693794506614,0.04984740590030519,2.7466937945066126,6.917599186164802,0.0,0.1017293997965412,0.0,0.0,0.007121057985757884,0.05798575788402848,0.04170905391658189,0.07731434384537131,0.2380467955239064,0.11698880976602238,0.02034587995930824,0.08341810783316378,0.06408952187182096,0.056968463886063074,0.48695652173913045,0.06002034587995931,0.47711088504577825,0.25839267548321465,0.0244,0.1068,0.28992878942014244,0.25635808748728384,0.00508646998982706,0.3967446592065107,0.20752797558494404,0,0.06408952187182096,0.013224821973550356,0.029501525940996948,0.001017293997965412,0.0793,0.10256410256410256,0.05128205128205128,0.01282051282051282,0.14102564102564102,0.05128205128205128,0.08974358974358974,0.10256410256410256,0.02564102564102564,0.21794871794871795,0.20512820512820512,14.4166,0.8872,452.0,2.662,88.1677,0.1065,0.7456,0.054933875890132246,0.3428,0.011190233977619531,0.019328585961342827,0.02034587995930824,0.3764,441.24002034587994,0.04781281790437437,0.0,'DIREITO'
43.4211,7.3738,42.7,25.241,853.0,0.0,0.0010121457489878543,0.087,2.2803643724696356,0.05668016194331984,2.0242914979757085,8.097165991902834,0.0,0.708502024291498,0.0,0.0,0.012145748987854251,0.05161943319838057,0.0354251012145749,0.08299595141700405,0.20951417004048584,0.08198380566801619,0.032388663967611336,0.09919028340080972,0.0597165991902834,0.06072874493927125,0.7407407407407407,0.06477732793522267,0.47469635627530365,0.22469635627530365,0.0091,0.1599,0.3147773279352227,0.23684210526315788,0.0020242914979757085,0.47874493927125505,0.14777327935222673,0.003036437246963563,0.0840080971659919,0.004048582995951417,0.06578947368421052,0.003036437246963563,0.0992,0.08163265306122448,0.11224489795918367,0.11224489795918367,0.16326530612244897,0.01020408163265306,0.07142857142857142,0.061224489795918366,0.05102040816326531,0.24489795918367346,0.09183673469387756,13.6483,0.879,429.0,2.6384,82.2329,0.1103,0.7086,0.06983805668016195,0.3077,0.016194331983805668,0.020242914979757085,0.020242914979757085,0.3492,441.72403340080973,0.038461538461538464,0.0,'DIREITO'
43.75,6.8932,34.2692,21.3065,891.0,0.0,0.000992063492063492,0.0784,2.1924603174603177,0.057539682539682536,2.5793650793650795,6.25,0.0,0.0992063492063492,0.001984126984126984,0.0,0.011904761904761904,0.054563492063492064,0.03670634920634921,0.06349206349206349,0.22817460317460317,0.12996031746031747,0.023809523809523808,0.10813492063492064,0.06845238095238096,0.07043650793650794,0.5419847328244274,0.05555555555555555,0.47023809523809523,0.2619047619047619,0.0159,0.1319,0.26686507936507936,0.25793650793650796,0.00496031746031746,0.435515873015873,0.1736111111111111,0.000992063492063492,0.0882936507936508,0.003968253968253968,0.07142857142857142,0.001984126984126984,0.0804,0.09876543209876543,0.06172839506172839,0.037037037037037035,0.12345679012345678,0.12345679012345678,0.08641975308641975,0.1111111111111111,0.037037037037037035,0.19753086419753085,0.12345679012345678,13.8902,0.8805,441.0,2.6471,83.4667,0.1095,0.7211,0.040674603174603176,0.3155,0.015873015873015872,0.01984126984126984,0.01984126984126984,0.381,434.2839136904762,0.054563492063492064,0.0,'DIREITO'
43.4565,6.9083,34.0,15.3397,883.0,0.0,0.000999000999000999,0.0809,2.225774225774226,0.05194805194805195,2.5974025974025974,6.293706293706293,0.0,0.2997002997002997,0.0,0.0,0.005994005994005994,0.04095904095904096,0.03196803196803197,0.07092907092907093,0.21678321678321677,0.12787212787212787,0.027972027972027972,0.0959040959040959,0.06493506493506493,0.06293706293706294,0.49218750000000006,0.052947052947052944,0.46653346653346656,0.26373626373626374,0.007,0.1449,0.2787212787212787,0.2627372627372627,0.005994005994005994,0.44655344655344653,0.17082917082917082,0.000999000999000999,0.08691308691308691,0.004995004995004995,0.06493506493506493,0.002997002997002997,0.0979,0.04081632653061224,0.11224489795918367,0.04081632653061224,0.1326530612244898,0.11224489795918367,0.08163265306122448,0.05102040816326531,0.05102040816326531,0.23469387755102042,0.14285714285714285,13.749,0.8794,435.0,2.6423,82.6259,0.11,0.7356,0.04595404595404595,0.3197,0.014985014985014986,0.01998001998001998,0.01998001998001998,0.3676,437.1060939060939,0.053946053946053944,0.0,'DIREITO'
42.5856,6.8107,39.0,19.9332,936.0,0.0,0.0009505703422053232,0.0732,2.167300380228137,0.05228136882129278,2.2813688212927756,6.55893536121673,0.0,0.38022813688212925,0.0,0.0,0.019011406844106463,0.0408745247148289,0.03231939163498099,0.10456273764258556,0.22338403041825095,0.09885931558935361,0.021863117870722433,0.0979087452471483,0.053231939163498096,0.06749049429657794,0.6826923076923076,0.0655893536121673,0.47243346007604564,0.25665399239543724,0.0162,0.1644,0.35076045627376423,0.20627376425855512,0.0028517110266159697,0.532319391634981,0.09980988593155894,0,0.08745247148288973,0.0038022813688212928,0.05608365019011407,0.013307984790874524,0.1074,0.11504424778761062,0.07964601769911504,0.07079646017699115,0.11504424778761062,0.035398230088495575,0.05309734513274336,0.07079646017699115,0.017699115044247787,0.3274336283185841,0.11504424778761062,13.8124,0.8773,448.0,2.6468,81.8308,0.1105,0.7411,0.055133079847908745,0.3156,0.014258555133079848,0.019011406844106463,0.019011406844106463,0.3802,432.1577376425856,0.04182509505703422,0.0,'DIREITO'
45.7286,6.8366,33.9231,19.4539,882.0,0.0,0.0010050251256281408,0.0774,2.2180904522613067,0.0592964824120603,2.613065326633166,6.633165829145729,0.0,0.0,0.0,0.0,0.023115577889447236,0.054271356783919596,0.034170854271356785,0.08241206030150754,0.2201005025125628,0.12060301507537688,0.020100502512562814,0.09547738693467336,0.05527638190954774,0.06934673366834171,0.5750000000000001,0.06532663316582915,0.4663316582914573,0.25829145728643216,0.0121,0.1226,0.25326633165829143,0.2793969849246231,0.0020100502512562816,0.45226130653266333,0.15879396984924624,0.004020100502512563,0.09045226130653267,0.007035175879396985,0.04824120603015075,0.004020100502512563,0.0864,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.1511627906976744,0.03488372093023256,0.10465116279069768,0.046511627906976744,0.046511627906976744,0.2558139534883721,0.1511627906976744,14.4245,0.8866,455.0,2.6628,87.8545,0.1067,0.7407,0.06030150753768844,0.3387,0.011055276381909548,0.020100502512562814,0.020100502512562814,0.3769,436.45484924623116,0.054271356783919596,0.0,'DIREITO'
48.2402,7.1983,30.2857,15.0733,848.0,0.0,0.0010351966873706005,0.0642,2.256728778467909,0.055900621118012424,2.898550724637681,6.418219461697722,0.0,0.2070393374741201,0.0,0.0,0.014492753623188406,0.035196687370600416,0.036231884057971016,0.08385093167701864,0.20496894409937888,0.09937888198757763,0.022774327122153208,0.11076604554865424,0.059006211180124224,0.07660455486542443,0.7708333333333334,0.08488612836438923,0.4503105590062112,0.2422360248447205,0.0114,0.1584,0.32401656314699795,0.2122153209109731,0.010351966873706004,0.40683229813664595,0.21325051759834368,0.008281573498964804,0.09316770186335403,0.006211180124223602,0.06418219461697723,0.003105590062111801,0.0859,0.060240963855421686,0.07228915662650602,0.03614457831325301,0.08433734939759036,0.03614457831325301,0.03614457831325301,0.1566265060240964,0.12048192771084337,0.1927710843373494,0.20481927710843373,14.9933,0.8939,466.0,2.6782,93.4918,0.1034,0.7811,0.07971014492753623,0.3768,0.010351966873706004,0.018633540372670808,0.020703933747412008,0.3758,439.7195807453416,0.049689440993788817,0.0,'DIREITO'
39.1784,6.8165,32.7308,20.0721,851.0,0.0,0.001002004008016032,0.0962,2.2655310621242486,0.05410821643286573,2.6052104208416833,6.913827655310621,0.0,0.501002004008016,0.0,0.0,0.12625250501002003,0.05410821643286573,0.031062124248496994,0.04809619238476954,0.2124248496993988,0.10721442885771543,0.025050100200400802,0.08817635270541083,0.04609218436873747,0.05911823647294589,0.5514018691588785,0.06713426853707415,0.49198396793587174,0.20140280561122245,0.013,0.1202,0.2905811623246493,0.23146292585170342,0.008016032064128256,0.47995991983967934,0.09919839679358718,0.003006012024048096,0.06613226452905811,0.009018036072144289,0.04408817635270541,0.002004008016032064,0.0922,0.14130434782608695,0.09782608695652174,0.07608695652173914,0.15217391304347827,0.06521739130434782,0.021739130434782608,0.14130434782608695,0.021739130434782608,0.14130434782608695,0.14130434782608695,12.3769,0.8643,391.0,2.5964,73.4236,0.1167,0.6522,0.06513026052104208,0.2555,0.01603206412825651,0.02004008016032064,0.02004008016032064,0.3387,440.45519539078157,0.04208416833667335,0.0,'DIREITO'
39.7473,6.8603,36.32,21.503,908.0,0.0,0.0009718172983479105,0.0797,2.172983479105928,0.05053449951409135,2.4295432458697763,6.899902818270165,0.0,0.09718172983479106,0.0,0.0,0.011661807580174927,0.04470359572400389,0.03595724003887269,0.0913508260447036,0.20602526724975703,0.10689990281827016,0.01749271137026239,0.09523809523809523,0.06997084548104957,0.07191448007774538,0.6727272727272727,0.056365403304178816,0.4616132167152575,0.26822157434402333,0.0155,0.137,0.31681243926141883,0.21379980563654033,0.007774538386783284,0.478134110787172,0.12536443148688048,0.001943634596695821,0.08746355685131195,0.011661807580174927,0.05928085519922255,0.001943634596695821,0.0952,0.04081632653061224,0.04081632653061224,0.07142857142857142,0.16326530612244897,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.02040816326530612,0.2653061224489796,0.17346938775510204,12.7502,0.867,409.0,2.6109,75.2331,0.1153,0.7042,0.062196307094266275,0.2799,0.014577259475218658,0.019436345966958212,0.019436345966958212,0.3946,432.6427696793003,0.061224489795918366,0.0,'DIREITO'
44.6231,7.009,37.125,25.6195,891.0,0.0,0.0010050251256281408,0.0794,2.208040201005025,0.05527638190954774,2.4120603015075375,4.924623115577889,0.0,0.4020100502512563,0.0,0.0,0.02512562814070352,0.04321608040201005,0.04924623115577889,0.0864321608040201,0.21608040201005024,0.1407035175879397,0.02512562814070352,0.10452261306532663,0.044221105527638194,0.05527638190954774,0.3928571428571429,0.061306532663316586,0.471356783919598,0.271356783919598,0.0131,0.1618,0.32160804020100503,0.21909547738693466,0.0010050251256281408,0.4271356783919598,0.16884422110552763,0,0.06733668341708543,0.007035175879396985,0.04120603015075377,0.003015075376884422,0.1005,0.11,0.07,0.03,0.11,0.09,0.04,0.07,0.08,0.24,0.16,14.0757,0.8831,444.0,2.6522,85.19,0.1083,0.7275,0.04623115577889447,0.3246,0.017085427135678392,0.020100502512562814,0.020100502512562814,0.3769,435.60459798994975,0.04221105527638191,0.0,'DIREITO'
46.4286,6.8681,30.8261,17.9895,709.0,0.0,0.0012755102040816326,0.0702,2.19515306122449,0.05994897959183673,2.933673469387755,5.86734693877551,0.0,0.0,0.0,0.0,0.017857142857142856,0.03826530612244898,0.04846938775510204,0.08163265306122448,0.22704081632653061,0.12372448979591837,0.015306122448979591,0.11352040816326531,0.058673469387755105,0.07015306122448979,0.5670103092783505,0.0625,0.48596938775510207,0.26403061224489793,0.0166,0.1352,0.32142857142857145,0.20535714285714285,0,0.37755102040816324,0.22959183673469388,0.00510204081632653,0.09183673469387756,0.00510204081632653,0.05994897959183673,0.012755102040816327,0.0804,0.015873015873015872,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.07936507936507936,0.031746031746031744,0.07936507936507936,0.0,0.2698412698412698,0.2857142857142857,13.0,0.8849,364.0,2.6056,83.5138,0.1094,0.7308,0.06505102040816327,0.3393,0.01403061224489796,0.02423469387755102,0.025510204081632654,0.4107,434.509993622449,0.04974489795918367,0.0,'DIREITO'
43.72,6.6505,45.75,29.668,915.0,0.0,0.0009587727708533077,0.0671,2.1294343240651967,0.059443911792905084,1.8216682646212847,6.7114093959731544,0.0,0.09587727708533078,0.0,0.0,0.038350910834132314,0.038350910834132314,0.040268456375838924,0.0738255033557047,0.21380632790028764,0.11025886864813039,0.02588686481303931,0.0977948226270374,0.06807286673058485,0.06615532118887824,0.6,0.06423777564717162,0.46021093000958774,0.2521572387344199,0.0096,0.14,0.3077660594439118,0.2253116011505273,0.005752636625119847,0.46596356663470756,0.13806327900287632,0.0009587727708533077,0.087248322147651,0.009587727708533078,0.05465004793863854,0.0019175455417066154,0.1045,0.08256880733944955,0.05504587155963303,0.01834862385321101,0.11926605504587157,0.06422018348623854,0.045871559633027525,0.1651376146788991,0.045871559633027525,0.30275229357798167,0.10091743119266056,14.1196,0.881,456.0,2.6559,84.2228,0.109,0.761,0.05465004793863854,0.3327,0.019175455417066157,0.019175455417066157,0.019175455417066157,0.3873,428.957895493768,0.05656759348034516,0.0,'DIREITO'
47.4929,6.755,28.4242,12.0102,937.0,0.0,0.000946073793755913,0.0615,2.115421002838221,0.05487228003784295,3.0274361400189216,7.095553453169347,0.0946073793755913,0.0946073793755913,0.0,0.0,0.0,0.046357615894039736,0.04446546830652791,0.08325449385052035,0.20056764427625354,0.10406811731315042,0.015137180700094607,0.11920529801324503,0.0728476821192053,0.07757805108798486,0.7454545454545455,0.06149479659413434,0.4664143803216651,0.26017029328287605,0.0123,0.1533,0.2857142857142857,0.22894985808893092,0.007568590350047304,0.4210028382213813,0.18826868495742669,0.013245033112582781,0.08893093661305582,0.013245033112582781,0.059602649006622516,0.006622516556291391,0.106,0.017857142857142856,0.07142857142857142,0.05357142857142857,0.15178571428571427,0.03571428571428571,0.09821428571428571,0.08928571428571429,0.026785714285714284,0.32142857142857145,0.13392857142857142,15.4407,0.8931,502.0,2.6954,93.9451,0.1032,0.7829,0.043519394512771994,0.3718,0.013245033112582781,0.01892147587511826,0.01892147587511826,0.3936,427.7679280983916,0.05581835383159887,0.0,'DIREITO'
40.5797,6.7738,47.8421,33.2063,909.0,0.0,0.000966183574879227,0.0889,2.1536231884057973,0.051207729468599035,1.8357487922705313,5.990338164251208,0.0,0.3864734299516908,0.0,0.0,0.020289855072463767,0.03768115942028986,0.04251207729468599,0.06859903381642513,0.2028985507246377,0.08792270531400966,0.03671497584541063,0.09371980676328502,0.08695652173913043,0.07439613526570048,0.8461538461538461,0.06280193236714976,0.4502415458937198,0.24347826086956523,0.0087,0.142,0.34396135265700484,0.2038647342995169,0.005797101449275362,0.4995169082125604,0.11690821256038647,0.003864734299516908,0.07922705314009662,0.015458937198067632,0.043478260869565216,0.002898550724637681,0.0802,0.10843373493975904,0.13253012048192772,0.012048192771084338,0.12048192771084337,0.03614457831325301,0.024096385542168676,0.12048192771084337,0.03614457831325301,0.2289156626506024,0.18072289156626506,13.0551,0.8701,420.0,2.6215,77.0911,0.1139,0.6857,0.05410628019323672,0.2783,0.01932367149758454,0.01932367149758454,0.01932367149758454,0.3845,431.00504347826086,0.06859903381642513,0.0,'DIREITO'
